kecamatan,periode,jumlah_kasus
Kebayoran Baru,2017-02-01,11
Kebayoran Baru,2017-03-01,12
Kebayoran Baru,2017-04-01,4
Kebayoran Baru,2017-05-01,3
Kebayoran Baru,2017-06-01,4
Kebayoran Baru,2017-07-01,2
Kebayoran Baru,2017-08-01,2
Kebayoran Baru,2017-09-01,2
Kebayoran Baru,2017-10-01,3
Kebayoran Baru,2017-11-01,2
Kebayoran Baru,2017-12-01,7
Kebayoran Baru,2018-01-01,0
Kebayoran Baru,2018-02-01,2
Kebayoran Baru,2018-03-01,5
Kebayoran Baru,2018-04-01,9
Kebayoran Baru,2018-05-01,12
Kebayoran Baru,2018-06-01,7
Kebayoran Baru,2018-07-01,1
Kebayoran Baru,2018-08-01,2
Kebayoran Baru,2018-09-01,3
Kebayoran Baru,2018-10-01,6
Kebayoran Baru,2018-11-01,6
Kebayoran Baru,2018-12-01,12
Kebayoran Baru,2019-01-01,31
Kebayoran Baru,2019-02-01,40
Kebayoran Baru,2019-03-01,42
Kebayoran Baru,2019-04-01,15
Kebayoran Baru,2019-05-01,10
Kebayoran Baru,2019-06-01,4
Kebayoran Baru,2019-07-01,7
Kebayoran Baru,2019-08-01,3
Kebayoran Baru,2019-09-01,0
Kebayoran Baru,2019-10-01,5
Kebayoran Baru,2019-11-01,5
Kebayoran Baru,2019-12-01,5
Kebayoran Baru,2020-01-01,13
Kebayoran Baru,2020-02-01,29
Kebayoran Baru,2020-03-01,29
Kebayoran Baru,2020-04-01,18
Kebayoran Baru,2020-05-01,10
Kebayoran Baru,2020-06-01,10
Kebayoran Baru,2020-07-01,5
Kebayoran Baru,2020-08-01,2
Kebayoran Baru,2020-09-01,3
Kebayoran Baru,2020-10-01,0
Kebayoran Baru,2020-11-01,1
Kebayoran Baru,2020-12-01,1
Kebayoran Baru,2021-01-01,2
Kebayoran Baru,2021-02-01,1
Kebayoran Baru,2021-03-01,4
Kebayoran Baru,2021-04-01,6
Kebayoran Baru,2021-05-01,4
Kebayoran Baru,2021-06-01,6
Kebayoran Baru,2021-07-01,8
Kebayoran Baru,2021-08-01,12
Kebayoran Baru,2021-09-01,2
Kebayoran Baru,2021-10-01,10
Kebayoran Baru,2021-11-01,10
Kebayoran Baru,2021-12-01,17
Kebayoran Baru,2022-01-01,15
Kebayoran Baru,2022-02-01,5
Kebayoran Baru,2022-03-01,12
Kebayoran Baru,2022-04-01,9
Kebayoran Baru,2022-05-01,14
Kebayoran Baru,2022-06-01,11
Kebayoran Baru,2022-07-01,10
Kebayoran Baru,2022-08-01,15
Kebayoran Baru,2022-09-01,11
Kebayoran Baru,2022-10-01,8
Kebayoran Baru,2022-11-01,14
Kebayoran Baru,2022-12-01,18
Kebayoran Baru,2023-01-01,16
Kebayoran Baru,2023-02-01,18
Kebayoran Baru,2023-03-01,11
Kebayoran Baru,2023-04-01,8
Kebayoran Baru,2023-05-01,17
Kebayoran Baru,2023-06-01,3
Kebayoran Baru,2023-07-01,10
Kebayoran Baru,2023-08-01,10
Kebayoran Baru,2023-09-01,5
Kebayoran Baru,2023-10-01,3
Kebayoran Baru,2023-11-01,2
Kebayoran Baru,2023-12-01,0
Kebayoran Baru,2024-01-01,11
Kebayoran Baru,2024-02-01,31
Kebayoran Baru,2024-03-01,76
Kebayoran Baru,2024-04-01,53
Kebayoran Baru,2024-05-01,46
Kebayoran Baru,2024-06-01,11
Kebayoran Baru,2024-07-01,12
Kebayoran Baru,2024-08-01,13
Kebayoran Baru,2024-09-01,5
Kebayoran Baru,2024-10-01,7
Kebayoran Baru,2024-11-01,4
Kebayoran Baru,2024-12-01,6
Kebayoran Baru,2025-01-01,21
Kebayoran Baru,2025-02-01,16
Kebayoran Baru,2025-03-01,15
Kebayoran Baru,2025-04-01,9
Kebayoran Baru,2025-05-01,10
Kebayoran Baru,2025-06-01,9
Kebayoran Baru,2025-07-01,10
Kebayoran Baru,2025-08-01,3
Kebayoran Baru,2025-09-01,5
Kebayoran Baru,2025-10-01,9
Kebayoran Baru,2025-11-01,6
Kebayoran Baru,2025-12-01,7
Kebayoran Lama,2010-01-01,78
Kebayoran Lama,2010-02-01,68
Kebayoran Lama,2010-03-01,76
Kebayoran Lama,2010-04-01,66
Kebayoran Lama,2010-05-01,52
Kebayoran Lama,2010-06-01,56
Kebayoran Lama,2010-07-01,64
Kebayoran Lama,2010-08-01,77
Kebayoran Lama,2010-09-01,40
Kebayoran Lama,2010-10-01,43
Kebayoran Lama,2010-11-01,50
Kebayoran Lama,2010-12-01,38
Kebayoran Lama,2011-01-01,32
Kebayoran Lama,2011-02-01,31
Kebayoran Lama,2011-03-01,23
Kebayoran Lama,2011-04-01,21
Kebayoran Lama,2011-05-01,21
Kebayoran Lama,2011-06-01,20
Kebayoran Lama,2011-07-01,27
Kebayoran Lama,2011-08-01,20
Kebayoran Lama,2011-09-01,10
Kebayoran Lama,2011-10-01,15
Kebayoran Lama,2011-11-01,13
Kebayoran Lama,2011-12-01,21
Kebayoran Lama,2012-01-01,36
Kebayoran Lama,2012-02-01,32
Kebayoran Lama,2012-03-01,45
Kebayoran Lama,2012-04-01,46
Kebayoran Lama,2012-05-01,32
Kebayoran Lama,2012-06-01,31
Kebayoran Lama,2012-07-01,26
Kebayoran Lama,2012-08-01,23
Kebayoran Lama,2012-09-01,6
Kebayoran Lama,2012-10-01,5
Kebayoran Lama,2012-11-01,7
Kebayoran Lama,2012-12-01,11
Kebayoran Lama,2013-01-01,18
Kebayoran Lama,2013-02-01,25
Kebayoran Lama,2013-03-01,15
Kebayoran Lama,2013-04-01,17
Kebayoran Lama,2013-05-01,24
Kebayoran Lama,2013-06-01,28
Kebayoran Lama,2013-07-01,39
Kebayoran Lama,2013-08-01,30
Kebayoran Lama,2013-09-01,32
Kebayoran Lama,2013-10-01,24
Kebayoran Lama,2013-11-01,25
Kebayoran Lama,2013-12-01,20
Kebayoran Lama,2014-01-01,27
Kebayoran Lama,2014-02-01,29
Kebayoran Lama,2014-03-01,51
Kebayoran Lama,2014-04-01,44
Kebayoran Lama,2014-05-01,43
Kebayoran Lama,2014-06-01,16
Kebayoran Lama,2014-07-01,28
Kebayoran Lama,2014-08-01,28
Kebayoran Lama,2014-09-01,15
Kebayoran Lama,2014-10-01,12
Kebayoran Lama,2014-11-01,6
Kebayoran Lama,2014-12-01,6
Kebayoran Lama,2015-01-01,16
Kebayoran Lama,2015-02-01,19
Kebayoran Lama,2015-03-01,18
Kebayoran Lama,2015-04-01,27
Kebayoran Lama,2015-05-01,32
Kebayoran Lama,2015-06-01,14
Kebayoran Lama,2015-07-01,9
Kebayoran Lama,2015-08-01,6
Kebayoran Lama,2015-09-01,5
Kebayoran Lama,2015-10-01,4
Kebayoran Lama,2015-11-01,2
Kebayoran Lama,2015-12-01,6
Kebayoran Lama,2016-01-01,35
Kebayoran Lama,2016-02-01,78
Kebayoran Lama,2016-03-01,103
Kebayoran Lama,2016-04-01,73
Kebayoran Lama,2016-05-01,41
Kebayoran Lama,2016-06-01,32
Kebayoran Lama,2016-07-01,40
Kebayoran Lama,2016-08-01,39
Kebayoran Lama,2016-09-01,30
Kebayoran Lama,2016-10-01,33
Kebayoran Lama,2016-11-01,33
Kebayoran Lama,2016-12-01,20
Kebayoran Lama,2017-01-01,23
Kebayoran Lama,2017-02-01,15
Kebayoran Lama,2017-03-01,10
Kebayoran Lama,2017-04-01,11
Kebayoran Lama,2017-05-01,6
Kebayoran Lama,2017-06-01,1
Kebayoran Lama,2017-07-01,2
Kebayoran Lama,2017-08-01,3
Kebayoran Lama,2017-09-01,1
Kebayoran Lama,2017-10-01,4
Kebayoran Lama,2017-11-01,3
Kebayoran Lama,2017-12-01,6
Kebayoran Lama,2018-01-01,1
Kebayoran Lama,2018-02-01,4
Kebayoran Lama,2018-03-01,9
Kebayoran Lama,2018-04-01,4
Kebayoran Lama,2018-05-01,16
Kebayoran Lama,2018-06-01,8
Kebayoran Lama,2018-07-01,8
Kebayoran Lama,2018-08-01,9
Kebayoran Lama,2018-09-01,4
Kebayoran Lama,2018-10-01,1
Kebayoran Lama,2018-11-01,3
Kebayoran Lama,2018-12-01,17
Kebayoran Lama,2019-01-01,52
Kebayoran Lama,2019-02-01,54
Kebayoran Lama,2019-03-01,38
Kebayoran Lama,2019-04-01,17
Kebayoran Lama,2019-05-01,33
Kebayoran Lama,2019-06-01,16
Kebayoran Lama,2019-07-01,5
Kebayoran Lama,2019-08-01,3
Kebayoran Lama,2019-09-01,1
Kebayoran Lama,2019-10-01,2
Kebayoran Lama,2019-11-01,2
Kebayoran Lama,2019-12-01,2
Kebayoran Lama,2020-01-01,4
Kebayoran Lama,2020-02-01,2
Kebayoran Lama,2020-03-01,22
Kebayoran Lama,2020-04-01,10
Kebayoran Lama,2020-05-01,4
Kebayoran Lama,2020-06-01,7
Kebayoran Lama,2020-07-01,5
Kebayoran Lama,2020-08-01,0
Kebayoran Lama,2020-09-01,0
Kebayoran Lama,2020-10-01,1
Kebayoran Lama,2020-11-01,0
Kebayoran Lama,2020-12-01,0
Kebayoran Lama,2021-01-01,1
Kebayoran Lama,2021-02-01,1
Kebayoran Lama,2021-03-01,3
Kebayoran Lama,2021-04-01,4
Kebayoran Lama,2021-05-01,5
Kebayoran Lama,2021-06-01,4
Kebayoran Lama,2021-07-01,3
Kebayoran Lama,2021-08-01,3
Kebayoran Lama,2021-09-01,2
Kebayoran Lama,2021-10-01,6
Kebayoran Lama,2021-11-01,3
Kebayoran Lama,2021-12-01,6
Kebayoran Lama,2022-01-01,17
Kebayoran Lama,2022-02-01,5
Kebayoran Lama,2022-03-01,16
Kebayoran Lama,2022-04-01,18
Kebayoran Lama,2022-05-01,13
Kebayoran Lama,2022-06-01,15
Kebayoran Lama,2022-07-01,9
Kebayoran Lama,2022-08-01,19
Kebayoran Lama,2022-09-01,30
Kebayoran Lama,2022-10-01,20
Kebayoran Lama,2022-11-01,38
Kebayoran Lama,2022-12-01,23
Kebayoran Lama,2023-01-01,22
Kebayoran Lama,2023-02-01,9
Kebayoran Lama,2023-03-01,16
Kebayoran Lama,2023-04-01,5
Kebayoran Lama,2023-05-01,7
Kebayoran Lama,2023-06-01,3
Kebayoran Lama,2023-07-01,4
Kebayoran Lama,2023-08-01,1
Kebayoran Lama,2023-09-01,1
Kebayoran Lama,2023-10-01,2
Kebayoran Lama,2023-11-01,1
Kebayoran Lama,2023-12-01,2
Kebayoran Lama,2024-01-01,2
Kebayoran Lama,2024-02-01,19
Kebayoran Lama,2024-03-01,71
Kebayoran Lama,2024-04-01,59
Kebayoran Lama,2024-05-01,34
Kebayoran Lama,2024-06-01,22
Kebayoran Lama,2024-07-01,15
Kebayoran Lama,2024-08-01,15
Kebayoran Lama,2024-09-01,9
Kebayoran Lama,2024-10-01,8
Kebayoran Lama,2024-11-01,12
Kebayoran Lama,2024-12-01,9
Kebayoran Lama,2025-01-01,28
Kebayoran Lama,2025-02-01,12
Kebayoran Lama,2025-03-01,7
Kebayoran Lama,2025-04-01,12
Kebayoran Lama,2025-05-01,8
Kebayoran Lama,2025-06-01,3
Kebayoran Lama,2025-07-01,6
Kebayoran Lama,2025-08-01,16
Kebayoran Lama,2025-09-01,8
Kebayoran Lama,2025-10-01,10
Kebayoran Lama,2025-11-01,12
Kebayoran Lama,2025-12-01,13
Kebon Jeruk,2010-01-01,23
Kebon Jeruk,2010-02-01,32
Kebon Jeruk,2010-03-01,56
Kebon Jeruk,2010-04-01,65
Kebon Jeruk,2010-05-01,45
Kebon Jeruk,2010-06-01,40
Kebon Jeruk,2010-07-01,50
Kebon Jeruk,2010-08-01,61
Kebon Jeruk,2010-09-01,51
Kebon Jeruk,2010-10-01,51
Kebon Jeruk,2010-11-01,41
Kebon Jeruk,2010-12-01,35
Kebon Jeruk,2011-01-01,27
Kebon Jeruk,2011-02-01,12
Kebon Jeruk,2011-03-01,20
Kebon Jeruk,2011-04-01,18
Kebon Jeruk,2011-05-01,11
Kebon Jeruk,2011-06-01,9
Kebon Jeruk,2011-07-01,10
Kebon Jeruk,2011-08-01,13
Kebon Jeruk,2011-09-01,11
Kebon Jeruk,2011-10-01,9
Kebon Jeruk,2011-11-01,4
Kebon Jeruk,2011-12-01,7
Kebon Jeruk,2012-01-01,11
Kebon Jeruk,2012-02-01,22
Kebon Jeruk,2012-03-01,12
Kebon Jeruk,2012-04-01,20
Kebon Jeruk,2012-05-01,17
Kebon Jeruk,2012-06-01,14
Kebon Jeruk,2012-07-01,11
Kebon Jeruk,2012-08-01,7
Kebon Jeruk,2012-09-01,7
Kebon Jeruk,2012-10-01,4
Kebon Jeruk,2012-11-01,0
Kebon Jeruk,2012-12-01,1
Kebon Jeruk,2013-01-01,11
Kebon Jeruk,2013-02-01,7
Kebon Jeruk,2013-03-01,15
Kebon Jeruk,2013-04-01,5
Kebon Jeruk,2013-05-01,19
Kebon Jeruk,2013-06-01,11
Kebon Jeruk,2013-07-01,20
Kebon Jeruk,2013-08-01,11
Kebon Jeruk,2013-09-01,9
Kebon Jeruk,2013-10-01,9
Kebon Jeruk,2013-11-01,8
Kebon Jeruk,2013-12-01,6
Kebon Jeruk,2014-01-01,16
Kebon Jeruk,2014-02-01,26
Kebon Jeruk,2014-03-01,33
Kebon Jeruk,2014-04-01,44
Kebon Jeruk,2014-05-01,24
Kebon Jeruk,2014-06-01,10
Kebon Jeruk,2014-07-01,10
Kebon Jeruk,2014-08-01,8
Kebon Jeruk,2014-09-01,4
Kebon Jeruk,2014-10-01,3
Kebon Jeruk,2014-11-01,4
Kebon Jeruk,2014-12-01,13
Kebon Jeruk,2015-01-01,8
Kebon Jeruk,2015-02-01,11
Kebon Jeruk,2015-03-01,14
Kebon Jeruk,2015-04-01,18
Kebon Jeruk,2015-05-01,12
Kebon Jeruk,2015-06-01,4
Kebon Jeruk,2015-07-01,7
Kebon Jeruk,2015-08-01,0
Kebon Jeruk,2015-09-01,0
Kebon Jeruk,2015-10-01,0
Kebon Jeruk,2015-11-01,1
Kebon Jeruk,2015-12-01,4
Kebon Jeruk,2016-01-01,13
Kebon Jeruk,2016-02-01,33
Kebon Jeruk,2016-03-01,46
Kebon Jeruk,2016-04-01,56
Kebon Jeruk,2016-05-01,17
Kebon Jeruk,2016-06-01,29
Kebon Jeruk,2016-07-01,17
Kebon Jeruk,2016-08-01,27
Kebon Jeruk,2016-09-01,16
Kebon Jeruk,2016-10-01,20
Kebon Jeruk,2016-11-01,31
Kebon Jeruk,2016-12-01,21
Kebon Jeruk,2017-01-01,18
Kebon Jeruk,2017-02-01,8
Kebon Jeruk,2017-03-01,9
Kebon Jeruk,2017-04-01,5
Kebon Jeruk,2017-05-01,5
Kebon Jeruk,2017-06-01,3
Kebon Jeruk,2017-07-01,2
Kebon Jeruk,2017-08-01,2
Kebon Jeruk,2017-09-01,3
Kebon Jeruk,2017-10-01,3
Kebon Jeruk,2017-11-01,7
Kebon Jeruk,2017-12-01,5
Kebon Jeruk,2018-01-01,11
Kebon Jeruk,2018-02-01,4
Kebon Jeruk,2018-03-01,11
Kebon Jeruk,2018-04-01,9
Kebon Jeruk,2018-05-01,7
Kebon Jeruk,2018-06-01,7
Kebon Jeruk,2018-07-01,3
Kebon Jeruk,2018-08-01,1
Kebon Jeruk,2018-09-01,2
Kebon Jeruk,2018-10-01,2
Kebon Jeruk,2018-11-01,1
Kebon Jeruk,2018-12-01,6
Kebon Jeruk,2019-01-01,12
Kebon Jeruk,2019-02-01,23
Kebon Jeruk,2019-03-01,26
Kebon Jeruk,2019-04-01,14
Kebon Jeruk,2019-05-01,18
Kebon Jeruk,2019-06-01,13
Kebon Jeruk,2019-07-01,5
Kebon Jeruk,2019-08-01,2
Kebon Jeruk,2019-09-01,0
Kebon Jeruk,2019-10-01,0
Kebon Jeruk,2019-11-01,0
Kebon Jeruk,2019-12-01,1
Kebon Jeruk,2020-01-01,7
Kebon Jeruk,2020-02-01,12
Kebon Jeruk,2020-03-01,21
Kebon Jeruk,2020-04-01,17
Kebon Jeruk,2020-05-01,10
Kebon Jeruk,2020-06-01,4
Kebon Jeruk,2020-07-01,3
Kebon Jeruk,2020-08-01,1
Kebon Jeruk,2020-09-01,0
Kebon Jeruk,2020-10-01,0
Kebon Jeruk,2020-11-01,2
Kebon Jeruk,2020-12-01,0
Kebon Jeruk,2021-01-01,1
Kebon Jeruk,2021-02-01,0
Kebon Jeruk,2021-03-01,4
Kebon Jeruk,2021-04-01,4
Kebon Jeruk,2021-05-01,6
Kebon Jeruk,2021-06-01,3
Kebon Jeruk,2021-07-01,3
Kebon Jeruk,2021-08-01,6
Kebon Jeruk,2021-09-01,12
Kebon Jeruk,2021-10-01,4
Kebon Jeruk,2021-11-01,3
Kebon Jeruk,2021-12-01,3
Kebon Jeruk,2022-01-01,6
Kebon Jeruk,2022-02-01,4
Kebon Jeruk,2022-03-01,11
Kebon Jeruk,2022-04-01,8
Kebon Jeruk,2022-05-01,8
Kebon Jeruk,2022-06-01,3
Kebon Jeruk,2022-07-01,7
Kebon Jeruk,2022-08-01,8
Kebon Jeruk,2022-09-01,12
Kebon Jeruk,2022-10-01,5
Kebon Jeruk,2022-11-01,8
Kebon Jeruk,2022-12-01,4
Kebon Jeruk,2023-01-01,19
Kebon Jeruk,2023-02-01,10
Kebon Jeruk,2023-03-01,10
Kebon Jeruk,2023-04-01,9
Kebon Jeruk,2023-05-01,7
Kebon Jeruk,2023-06-01,10
Kebon Jeruk,2023-07-01,14
Kebon Jeruk,2023-08-01,8
Kebon Jeruk,2023-09-01,9
Kebon Jeruk,2023-10-01,6
Kebon Jeruk,2023-11-01,9
Kebon Jeruk,2023-12-01,0
Kebon Jeruk,2024-01-01,10
Kebon Jeruk,2024-02-01,25
Kebon Jeruk,2024-03-01,138
Kebon Jeruk,2024-04-01,156
Kebon Jeruk,2024-05-01,180
Kebon Jeruk,2024-06-01,69
Kebon Jeruk,2024-07-01,49
Kebon Jeruk,2024-08-01,35
Kebon Jeruk,2024-09-01,15
Kebon Jeruk,2024-10-01,5
Kebon Jeruk,2024-11-01,17
Kebon Jeruk,2024-12-01,14
Kebon Jeruk,2025-01-01,29
Kebon Jeruk,2025-02-01,37
Kebon Jeruk,2025-03-01,41
Kebon Jeruk,2025-04-01,42
Kebon Jeruk,2025-05-01,42
Kebon Jeruk,2025-06-01,40
Kebon Jeruk,2025-07-01,40
Kebon Jeruk,2025-08-01,40
Kebon Jeruk,2025-09-01,24
Kebon Jeruk,2025-10-01,28
Kebon Jeruk,2025-11-01,10
Kebon Jeruk,2025-12-01,21
Kelapa Gading,2010-01-01,34
Kelapa Gading,2010-02-01,52
Kelapa Gading,2010-03-01,75
Kelapa Gading,2010-04-01,119
Kelapa Gading,2010-05-01,88
Kelapa Gading,2010-06-01,62
Kelapa Gading,2010-07-01,49
Kelapa Gading,2010-08-01,53
Kelapa Gading,2010-09-01,51
Kelapa Gading,2010-10-01,30
Kelapa Gading,2010-11-01,48
Kelapa Gading,2010-12-01,49
Kelapa Gading,2011-01-01,57
Kelapa Gading,2011-02-01,33
Kelapa Gading,2011-03-01,38
Kelapa Gading,2011-04-01,17
Kelapa Gading,2011-05-01,15
Kelapa Gading,2011-06-01,28
Kelapa Gading,2011-07-01,35
Kelapa Gading,2011-08-01,28
Kelapa Gading,2011-09-01,3
Kelapa Gading,2011-10-01,3
Kelapa Gading,2011-11-01,5
Kelapa Gading,2011-12-01,10
Kelapa Gading,2012-01-01,8
Kelapa Gading,2012-02-01,13
Kelapa Gading,2012-03-01,21
Kelapa Gading,2012-04-01,40
Kelapa Gading,2012-05-01,35
Kelapa Gading,2012-06-01,17
Kelapa Gading,2012-07-01,7
Kelapa Gading,2012-08-01,4
Kelapa Gading,2012-09-01,4
Kelapa Gading,2012-10-01,2
Kelapa Gading,2012-11-01,1
Kelapa Gading,2012-12-01,4
Kelapa Gading,2013-01-01,16
Kelapa Gading,2013-02-01,16
Kelapa Gading,2013-03-01,12
Kelapa Gading,2013-04-01,16
Kelapa Gading,2013-05-01,58
Kelapa Gading,2013-06-01,40
Kelapa Gading,2013-07-01,31
Kelapa Gading,2013-08-01,28
Kelapa Gading,2013-09-01,9
Kelapa Gading,2013-10-01,16
Kelapa Gading,2013-11-01,7
Kelapa Gading,2013-12-01,9
Kelapa Gading,2014-01-01,21
Kelapa Gading,2014-02-01,11
Kelapa Gading,2014-03-01,27
Kelapa Gading,2014-04-01,28
Kelapa Gading,2014-05-01,35
Kelapa Gading,2014-06-01,10
Kelapa Gading,2014-07-01,19
Kelapa Gading,2014-08-01,11
Kelapa Gading,2014-09-01,3
Kelapa Gading,2014-10-01,2
Kelapa Gading,2014-11-01,2
Kelapa Gading,2014-12-01,3
Kelapa Gading,2015-01-01,5
Kelapa Gading,2015-02-01,13
Kelapa Gading,2015-03-01,18
Kelapa Gading,2015-04-01,82
Kelapa Gading,2015-05-01,70
Kelapa Gading,2015-06-01,34
Kelapa Gading,2015-07-01,15
Kelapa Gading,2015-08-01,8
Kelapa Gading,2015-09-01,7
Kelapa Gading,2015-10-01,1
Kelapa Gading,2015-11-01,3
Kelapa Gading,2015-12-01,4
Kelapa Gading,2016-01-01,27
Kelapa Gading,2016-02-01,63
Kelapa Gading,2016-03-01,90
Kelapa Gading,2016-04-01,167
Kelapa Gading,2016-05-01,59
Kelapa Gading,2016-06-01,56
Kelapa Gading,2016-07-01,26
Kelapa Gading,2016-08-01,37
Kelapa Gading,2016-09-01,26
Kelapa Gading,2016-10-01,18
Kelapa Gading,2016-11-01,35
Kelapa Gading,2016-12-01,21
Kelapa Gading,2017-01-01,7
Kelapa Gading,2017-02-01,8
Kelapa Gading,2017-03-01,11
Kelapa Gading,2017-04-01,2
Kelapa Gading,2017-05-01,9
Kelapa Gading,2017-06-01,3
Kelapa Gading,2017-07-01,2
Kelapa Gading,2017-08-01,1
Kelapa Gading,2017-09-01,1
Kelapa Gading,2017-10-01,5
Kelapa Gading,2017-11-01,2
Kelapa Gading,2017-12-01,2
Kelapa Gading,2018-01-01,2
Kelapa Gading,2018-02-01,3
Kelapa Gading,2018-03-01,2
Kelapa Gading,2018-04-01,4
Kelapa Gading,2018-05-01,4
Kelapa Gading,2018-06-01,2
Kelapa Gading,2018-07-01,0
Kelapa Gading,2018-08-01,1
Kelapa Gading,2018-09-01,0
Kelapa Gading,2018-10-01,0
Kelapa Gading,2018-11-01,0
Kelapa Gading,2018-12-01,4
Kelapa Gading,2019-01-01,10
Kelapa Gading,2019-02-01,14
Kelapa Gading,2019-03-01,16
Kelapa Gading,2019-04-01,20
Kelapa Gading,2019-05-01,31
Kelapa Gading,2019-06-01,35
Kelapa Gading,2019-07-01,1
Kelapa Gading,2019-08-01,4
Kelapa Gading,2019-09-01,1
Kelapa Gading,2019-10-01,0
Kelapa Gading,2019-11-01,1
Kelapa Gading,2019-12-01,5
Kelapa Gading,2020-01-01,9
Kelapa Gading,2020-02-01,21
Kelapa Gading,2020-03-01,28
Kelapa Gading,2020-04-01,24
Kelapa Gading,2020-05-01,22
Kelapa Gading,2020-06-01,12
Kelapa Gading,2020-07-01,2
Kelapa Gading,2020-08-01,0
Kelapa Gading,2020-09-01,0
Kelapa Gading,2020-10-01,0
Kelapa Gading,2020-11-01,0
Kelapa Gading,2020-12-01,0
Kelapa Gading,2021-01-01,0
Kelapa Gading,2021-02-01,0
Kelapa Gading,2021-03-01,6
Kelapa Gading,2021-04-01,9
Kelapa Gading,2021-05-01,10
Kelapa Gading,2021-06-01,4
Kelapa Gading,2021-07-01,1
Kelapa Gading,2021-08-01,2
Kelapa Gading,2021-09-01,6
Kelapa Gading,2021-10-01,7
Kelapa Gading,2021-11-01,2
Kelapa Gading,2021-12-01,16
Kelapa Gading,2022-01-01,13
Kelapa Gading,2022-02-01,8
Kelapa Gading,2022-03-01,22
Kelapa Gading,2022-04-01,21
Kelapa Gading,2022-05-01,31
Kelapa Gading,2022-06-01,17
Kelapa Gading,2022-07-01,4
Kelapa Gading,2022-08-01,1
Kelapa Gading,2022-09-01,5
Kelapa Gading,2022-10-01,6
Kelapa Gading,2022-11-01,5
Kelapa Gading,2022-12-01,10
Kelapa Gading,2023-01-01,15
Kelapa Gading,2023-02-01,17
Kelapa Gading,2023-03-01,14
Kelapa Gading,2023-04-01,24
Kelapa Gading,2023-05-01,2
Kelapa Gading,2023-06-01,4
Kelapa Gading,2023-07-01,0
Kelapa Gading,2023-08-01,3
Kelapa Gading,2023-09-01,1
Kelapa Gading,2023-10-01,1
Kelapa Gading,2023-11-01,0
Kelapa Gading,2023-12-01,0
Kelapa Gading,2024-01-01,1
Kelapa Gading,2024-02-01,1
Kelapa Gading,2024-03-01,47
Kelapa Gading,2024-04-01,107
Kelapa Gading,2024-05-01,88
Kelapa Gading,2024-06-01,38
Kelapa Gading,2024-07-01,14
Kelapa Gading,2024-08-01,12
Kelapa Gading,2024-09-01,13
Kelapa Gading,2024-10-01,3
Kelapa Gading,2024-11-01,7
Kelapa Gading,2024-12-01,3
Kelapa Gading,2025-01-01,11
Kelapa Gading,2025-02-01,19
Kelapa Gading,2025-03-01,36
Kelapa Gading,2025-04-01,37
Kelapa Gading,2025-05-01,48
Kelapa Gading,2025-06-01,27
Kelapa Gading,2025-07-01,38
Kelapa Gading,2025-08-01,22
Kelapa Gading,2025-09-01,13
Kelapa Gading,2025-10-01,11
Kelapa Gading,2025-11-01,2
Kelapa Gading,2025-12-01,6
Kemayoran,2010-01-01,31
Kemayoran,2010-02-01,44
Kemayoran,2010-03-01,86
Kemayoran,2010-04-01,75
Kemayoran,2010-05-01,53
Kemayoran,2010-06-01,27
Kemayoran,2010-07-01,19
Kemayoran,2010-08-01,49
Kemayoran,2010-09-01,32
Kemayoran,2010-10-01,42
Kemayoran,2010-11-01,51
Kemayoran,2010-12-01,28
Kemayoran,2011-01-01,18
Kemayoran,2011-02-01,10
Kemayoran,2011-03-01,16
Kemayoran,2011-04-01,17
Kemayoran,2011-05-01,12
Kemayoran,2011-06-01,14
Kemayoran,2011-07-01,10
Kemayoran,2011-08-01,11
Kemayoran,2011-09-01,5
Kemayoran,2011-10-01,6
Kemayoran,2011-11-01,2
Kemayoran,2011-12-01,0
Kemayoran,2012-01-01,6
Kemayoran,2012-02-01,11
Kemayoran,2012-03-01,12
Kemayoran,2012-04-01,24
Kemayoran,2012-05-01,19
Kemayoran,2012-06-01,13
Kemayoran,2012-07-01,8
Kemayoran,2012-08-01,5
Kemayoran,2012-09-01,1
Kemayoran,2012-10-01,5
Kemayoran,2012-11-01,5
Kemayoran,2012-12-01,1
Kemayoran,2013-01-01,6
Kemayoran,2013-02-01,14
Kemayoran,2013-03-01,16
Kemayoran,2013-04-01,64
Kemayoran,2013-05-01,57
Kemayoran,2013-06-01,34
Kemayoran,2013-07-01,39
Kemayoran,2013-08-01,32
Kemayoran,2013-09-01,31
Kemayoran,2013-10-01,11
Kemayoran,2013-11-01,12
Kemayoran,2013-12-01,1
Kemayoran,2014-01-01,23
Kemayoran,2014-02-01,17
Kemayoran,2014-03-01,70
Kemayoran,2014-04-01,43
Kemayoran,2014-05-01,26
Kemayoran,2014-06-01,12
Kemayoran,2014-07-01,13
Kemayoran,2014-08-01,13
Kemayoran,2014-09-01,8
Kemayoran,2014-10-01,2
Kemayoran,2014-11-01,1
Kemayoran,2014-12-01,5
Kemayoran,2015-01-01,9
Kemayoran,2015-02-01,15
Kemayoran,2015-03-01,29
Kemayoran,2015-04-01,39
Kemayoran,2015-05-01,23
Kemayoran,2015-06-01,11
Kemayoran,2015-07-01,5
Kemayoran,2015-08-01,2
Kemayoran,2015-09-01,2
Kemayoran,2015-10-01,3
Kemayoran,2015-11-01,0
Kemayoran,2015-12-01,1
Kemayoran,2016-01-01,13
Kemayoran,2016-02-01,45
